Topic,Year,Total_Score,Threshold_Used
0,1991.0,27.03005827435865,0.23677614035407946
0,1992.0,19.123453900393034,0.23677614035407946
0,1994.0,22.300767789220888,0.23677614035407946
0,1995.0,12.626641718049015,0.23677614035407946
0,1996.0,19.39711958921242,0.23677614035407946
0,1997.0,19.155186688925774,0.23677614035407946
0,1998.0,2.4124828228861315,0.23677614035407946
0,1999.0,5.88861267394535,0.23677614035407946
0,2000.0,3.394592215533663,0.23677614035407946
0,2001.0,0.2575887293800364,0.23677614035407946
0,2002.0,6.22489397144889,0.23677614035407946
0,2003.0,8.524520298522368,0.23677614035407946
0,2004.0,11.759955348907235,0.23677614035407946
0,2005.0,19.078323122250325,0.23677614035407946
0,2006.0,8.884372803146801,0.23677614035407946
0,2007.0,7.79128388490523,0.23677614035407946
0,2008.0,7.00783218068926,0.23677614035407946
0,2009.0,4.567390604577217,0.23677614035407946
0,2010.0,4.332446024854736,0.23677614035407946
0,2011.0,3.498257392683882,0.23677614035407946
0,2012.0,3.77608059237814,0.23677614035407946
0,2013.0,4.089524210460265,0.23677614035407946
0,2014.0,2.339967383616016,0.23677614035407946
0,2015.0,4.26339313286929,0.23677614035407946
0,2016.0,3.358615535328298,0.23677614035407946
0,2017.0,4.180942120283082,0.23677614035407946
0,2018.0,4.074959477315831,0.23677614035407946
0,2019.0,4.241121722397649,0.23677614035407946
0,2021.0,1.3081059038218446,0.23677614035407946
0,2022.0,4.265393264462383,0.23677614035407946
0,2023.0,5.663559847496746,0.23677614035407946
1,1991.0,0.4836410791674196,0.46621713002255427
1,1992.0,0.5873397809686032,0.46621713002255427
1,1994.0,1.3190555574082459,0.46621713002255427
1,1995.0,0.6030771333386473,0.46621713002255427
1,1996.0,1.0671300152067602,0.46621713002255427
1,1997.0,0.5750745128590347,0.46621713002255427
1,1998.0,0.7021018972340268,0.46621713002255427
1,1999.0,0.691026072300502,0.46621713002255427
1,2000.0,0.6004777398416079,0.46621713002255427
1,2002.0,1.3206671153887455,0.46621713002255427
1,2003.0,1.4736513957659199,0.46621713002255427
1,2004.0,1.3332893671115473,0.46621713002255427
1,2005.0,1.458153680366547,0.46621713002255427
1,2006.0,4.020247830934991,0.46621713002255427
1,2007.0,3.5798187965895027,0.46621713002255427
1,2008.0,3.477885856787462,0.46621713002255427
1,2009.0,3.8066964203834472,0.46621713002255427
1,2010.0,3.1909928978267965,0.46621713002255427
1,2011.0,2.975480448111992,0.46621713002255427
1,2012.0,2.699637630158725,0.46621713002255427
1,2013.0,2.4431881729760194,0.46621713002255427
1,2014.0,1.810229129688098,0.46621713002255427
1,2015.0,1.3476501336866047,0.46621713002255427
1,2016.0,2.0024249980565165,0.46621713002255427
1,2017.0,2.8216957317964875,0.46621713002255427
1,2018.0,2.270778587289703,0.46621713002255427
1,2019.0,1.084460839146665,0.46621713002255427
1,2022.0,1.2293351125361538,0.46621713002255427
1,2023.0,1.7899494745450557,0.46621713002255427
2,1991.0,1.7914686521579295,0.14897800805261296
2,1992.0,1.396124579943769,0.14897800805261296
2,1994.0,2.438935587259128,0.14897800805261296
2,1995.0,1.1287643748200573,0.14897800805261296
2,1996.0,3.3971860421758504,0.14897800805261296
2,1997.0,1.218016769238097,0.14897800805261296
2,1998.0,1.8754906702823844,0.14897800805261296
2,1999.0,3.2196377251808848,0.14897800805261296
2,2000.0,0.9972181787820987,0.14897800805261296
2,2002.0,1.3344115766973905,0.14897800805261296
2,2003.0,0.6052772631814384,0.14897800805261296
2,2004.0,2.83661479446911,0.14897800805261296
2,2005.0,2.0620671112217157,0.14897800805261296
2,2006.0,1.7772838971714164,0.14897800805261296
2,2007.0,4.068911975543409,0.14897800805261296
2,2008.0,4.128422111206171,0.14897800805261296
2,2009.0,3.184017419615449,0.14897800805261296
2,2010.0,2.494961108580266,0.14897800805261296
2,2011.0,2.2204432044333573,0.14897800805261296
2,2012.0,4.400567585813792,0.14897800805261296
2,2013.0,6.447998912653937,0.14897800805261296
2,2014.0,6.069344088830579,0.14897800805261296
2,2015.0,6.378445094661447,0.14897800805261296
2,2016.0,3.3024204036849656,0.14897800805261296
2,2017.0,7.910495716923014,0.14897800805261296
2,2018.0,3.07130719553149,0.14897800805261296
2,2019.0,9.705144478980507,0.14897800805261296
2,2021.0,4.6913661781087255,0.14897800805261296
2,2022.0,4.556172162834863,0.14897800805261296
2,2023.0,4.768353140210161,0.14897800805261296
3,1991.0,1.4523445530234165,0.18886069862078603
3,1992.0,0.8550438503355033,0.18886069862078603
3,1994.0,0.2819849715313586,0.18886069862078603
3,1995.0,0.2531273209701158,0.18886069862078603
3,1996.0,2.3699072408686357,0.18886069862078603
3,1997.0,1.3883956598215803,0.18886069862078603
3,1998.0,0.8276232966705203,0.18886069862078603
3,1999.0,0.7786019551117795,0.18886069862078603
3,2000.0,0.2737757590256032,0.18886069862078603
3,2001.0,0.5755852057647903,0.18886069862078603
3,2002.0,0.9165409727444327,0.18886069862078603
3,2003.0,1.881292306560533,0.18886069862078603
3,2004.0,1.9318703417043133,0.18886069862078603
3,2005.0,3.168742878319317,0.18886069862078603
3,2006.0,4.92014928763805,0.18886069862078603
3,2007.0,3.8816825186382578,0.18886069862078603
3,2008.0,4.29408453420807,0.18886069862078603
3,2009.0,5.139697708656858,0.18886069862078603
3,2010.0,6.922050969012217,0.18886069862078603
3,2011.0,5.789072154708705,0.18886069862078603
3,2012.0,5.532641947193159,0.18886069862078603
3,2013.0,6.974286892697796,0.18886069862078603
3,2014.0,3.996956634950533,0.18886069862078603
3,2015.0,3.815854313227154,0.18886069862078603
3,2016.0,5.214508491319356,0.18886069862078603
3,2017.0,2.3413874723371544,0.18886069862078603
3,2018.0,3.7911214204482615,0.18886069862078603
3,2019.0,6.040325238561845,0.18886069862078603
3,2021.0,3.721647281674996,0.18886069862078603
3,2022.0,2.3355541525369814,0.18886069862078603
3,2023.0,1.899618028558447,0.18886069862078603
4,1992.0,0.3023682311677115,0.267106460855583
4,1994.0,0.7112849958987818,0.267106460855583
4,1995.0,0.9678942855060186,0.267106460855583
4,1996.0,0.7768383781222734,0.267106460855583
4,1997.0,0.8824812015853736,0.267106460855583
4,1998.0,1.5100287546315787,0.267106460855583
4,1999.0,1.3098470731334733,0.267106460855583
4,2003.0,0.6603355487835024,0.267106460855583
4,2005.0,0.6833333310801202,0.267106460855583
4,2006.0,2.267878397705039,0.267106460855583
4,2007.0,4.847468775456516,0.267106460855583
4,2008.0,4.653392446065218,0.267106460855583
4,2009.0,2.5543739926233555,0.267106460855583
4,2010.0,3.8822339574131406,0.267106460855583
4,2011.0,3.9615756405189573,0.267106460855583
4,2012.0,2.4873916974951022,0.267106460855583
4,2013.0,3.5461792235129845,0.267106460855583
4,2014.0,5.513646801813388,0.267106460855583
4,2015.0,6.018203320903233,0.267106460855583
4,2016.0,5.81569453184006,0.267106460855583
4,2017.0,4.917715073201074,0.267106460855583
4,2018.0,1.042733770913328,0.267106460855583
4,2019.0,4.211043843844423,0.267106460855583
4,2021.0,4.1471801073067835,0.267106460855583
4,2022.0,6.163745395351186,0.267106460855583
4,2023.0,9.108915373432223,0.267106460855583
5,1991.0,1.7598492821105103,0.1583011811058328
5,1992.0,0.4224631695109728,0.1583011811058328
5,1994.0,0.1694117248426956,0.1583011811058328
5,1995.0,0.1932033672242067,0.1583011811058328
5,1996.0,1.756044865368799,0.1583011811058328
5,1997.0,1.3431597612385549,0.1583011811058328
5,1998.0,1.1243970140325699,0.1583011811058328
5,1999.0,0.7659291553611093,0.1583011811058328
5,2000.0,2.8404899807362147,0.1583011811058328
5,2002.0,1.6993025664639922,0.1583011811058328
5,2003.0,2.539172350667175,0.1583011811058328
5,2004.0,2.6950867061439587,0.1583011811058328
5,2005.0,3.1480758066586723,0.1583011811058328
5,2006.0,2.541121361796882,0.1583011811058328
5,2007.0,3.031672263557801,0.1583011811058328
5,2008.0,2.169010937412205,0.1583011811058328
5,2009.0,3.0254439327043348,0.1583011811058328
5,2010.0,3.1077982476092076,0.1583011811058328
5,2011.0,3.4163321770731585,0.1583011811058328
5,2012.0,5.548282861987353,0.1583011811058328
5,2013.0,3.664057710105491,0.1583011811058328
5,2014.0,5.076478135467705,0.1583011811058328
5,2015.0,4.2450896801631695,0.1583011811058328
5,2016.0,4.221656914299822,0.1583011811058328
5,2017.0,4.261954416830004,0.1583011811058328
5,2018.0,2.4828015929979386,0.1583011811058328
5,2019.0,5.008261755900813,0.1583011811058328
5,2021.0,2.8575373056447995,0.1583011811058328
5,2022.0,4.631255219084465,0.1583011811058328
5,2023.0,2.50313005499278,0.1583011811058328
6,1991.0,1.0751144750799067,0.28081930263660254
6,1992.0,1.6411262160947446,0.28081930263660254
6,1994.0,0.9181654175872577,0.28081930263660254
6,1995.0,1.4156838219153236,0.28081930263660254
6,1996.0,2.786301962614831,0.28081930263660254
6,1997.0,1.7268398684508446,0.28081930263660254
6,1998.0,0.4559367569996684,0.28081930263660254
6,1999.0,1.6102044456199036,0.28081930263660254
6,2001.0,0.6655413704354584,0.28081930263660254
6,2002.0,0.7182997061156668,0.28081930263660254
6,2003.0,1.7468624646656976,0.28081930263660254
6,2004.0,2.4490904135627622,0.28081930263660254
6,2005.0,3.2804676729166706,0.28081930263660254
6,2006.0,1.9255325974706317,0.28081930263660254
6,2007.0,5.039088268439335,0.28081930263660254
6,2008.0,4.12687192367394,0.28081930263660254
6,2009.0,5.321756535138211,0.28081930263660254
6,2010.0,2.7145090502867997,0.28081930263660254
6,2011.0,4.068285101683588,0.28081930263660254
6,2012.0,1.4711490130876566,0.28081930263660254
6,2013.0,2.185214805209687,0.28081930263660254
6,2014.0,2.9875376542544085,0.28081930263660254
6,2015.0,4.603951576068256,0.28081930263660254
6,2016.0,5.8866008495028534,0.28081930263660254
6,2017.0,7.467595537717339,0.28081930263660254
6,2018.0,2.044831791198223,0.28081930263660254
6,2019.0,6.256676349287741,0.28081930263660254
6,2021.0,5.3091591503753595,0.28081930263660254
6,2022.0,5.60850971208178,0.28081930263660254
6,2023.0,8.660633855707813,0.28081930263660254
7,2004.0,0.9499998256594068,0.8
7,2005.0,1.7400487631991357,0.8
7,2007.0,1.6361562004264782,0.8
7,2008.0,0.8381600598595631,0.8
7,2009.0,3.4684523793231588,0.8
7,2010.0,2.563365004967591,0.8
7,2011.0,2.543408102052731,0.8
7,2012.0,1.8602204221224936,0.8
7,2013.0,9.005632995753706,0.8
7,2014.0,5.284322854353313,0.8
7,2015.0,4.567726720026111,0.8
7,2016.0,0.9937499997878806,0.8
7,2018.0,4.687596746924072,0.8
7,2019.0,2.589651740292796,0.8
7,2021.0,7.873738375338829,0.8
7,2022.0,9.261677486762316,0.8
7,2023.0,6.340539449946826,0.8
8,1991.0,1.5981003281711912,0.10843630455608158
8,1992.0,1.1534110671443971,0.10843630455608158
8,1994.0,1.9061466088472587,0.10843630455608158
8,1995.0,1.2441107607675883,0.10843630455608158
8,1996.0,1.888646240161144,0.10843630455608158
8,1997.0,3.7036619374304225,0.10843630455608158
8,1998.0,0.1544408914510047,0.10843630455608158
8,1999.0,0.7967039670446716,0.10843630455608158
8,2000.0,0.2767752283434542,0.10843630455608158
8,2002.0,0.5658988472471749,0.10843630455608158
8,2003.0,1.7304580908585465,0.10843630455608158
8,2004.0,1.5090238080227614,0.10843630455608158
8,2005.0,2.333330571264592,0.10843630455608158
8,2006.0,2.184427657960278,0.10843630455608158
8,2007.0,1.8149939152735577,0.10843630455608158
8,2008.0,1.340311056886116,0.10843630455608158
8,2009.0,1.3016266606941804,0.10843630455608158
8,2010.0,1.782229326129968,0.10843630455608158
8,2011.0,2.476244542573796,0.10843630455608158
8,2012.0,2.123502462407939,0.10843630455608158
8,2013.0,2.078181816635282,0.10843630455608158
8,2014.0,2.386546651247283,0.10843630455608158
8,2015.0,1.361217669460416,0.10843630455608158
8,2016.0,2.0201435377506907,0.10843630455608158
8,2017.0,2.8380742518089095,0.10843630455608158
8,2018.0,0.5606602586048569,0.10843630455608158
8,2019.0,3.951065433058444,0.10843630455608158
8,2021.0,3.759026067687563,0.10843630455608158
8,2022.0,5.001438275862222,0.10843630455608158
8,2023.0,5.1675361659126064,0.10843630455608158
9,1991.0,1.1326517948494175,0.23696483892091064
9,1992.0,0.6670010418139443,0.23696483892091064
9,1994.0,0.8578857006641389,0.23696483892091064
9,1995.0,0.8455059924889663,0.23696483892091064
9,1996.0,1.762374873076804,0.23696483892091064
9,1997.0,2.6537570099779018,0.23696483892091064
9,1998.0,1.2997862785614978,0.23696483892091064
9,1999.0,1.1464528882824672,0.23696483892091064
9,2000.0,0.3995233853454016,0.23696483892091064
9,2001.0,0.736442902970967,0.23696483892091064
9,2002.0,1.1130311133816895,0.23696483892091064
9,2003.0,3.096534027220392,0.23696483892091064
9,2004.0,2.693768991934626,0.23696483892091064
9,2005.0,3.470126263580589,0.23696483892091064
9,2006.0,4.46375308142228,0.23696483892091064
9,2007.0,2.284053780381749,0.23696483892091064
9,2008.0,1.6888295380831446,0.23696483892091064
9,2009.0,2.770519140931027,0.23696483892091064
9,2010.0,4.188311916834094,0.23696483892091064
9,2011.0,5.522705933346052,0.23696483892091064
9,2012.0,2.5499889769721213,0.23696483892091064
9,2013.0,3.5162148310740777,0.23696483892091064
9,2014.0,2.131404049129735,0.23696483892091064
9,2015.0,0.7557532328958595,0.23696483892091064
9,2016.0,1.7201204586626404,0.23696483892091064
9,2017.0,0.6982317025595999,0.23696483892091064
9,2018.0,0.507824066869944,0.23696483892091064
9,2019.0,0.7900876915964063,0.23696483892091064
9,2021.0,1.6929851113769865,0.23696483892091064
9,2022.0,1.5926174116272114,0.23696483892091064
9,2023.0,0.6038835054756276,0.23696483892091064
10,1991.0,3.524190875906805,0.3740954338797424
10,1992.0,4.741490631261597,0.3740954338797424
10,1994.0,2.4469458558573116,0.3740954338797424
10,1995.0,0.9890907441889999,0.3740954338797424
10,1996.0,3.367703728768411,0.3740954338797424
10,1997.0,4.166858943241405,0.3740954338797424
10,1998.0,2.5616913854726207,0.3740954338797424
10,1999.0,1.8965964095587076,0.3740954338797424
10,2000.0,2.3811748139279088,0.3740954338797424
10,2001.0,1.02570109090797,0.3740954338797424
10,2002.0,1.4695524111463905,0.3740954338797424
10,2003.0,6.8593969808064,0.3740954338797424
10,2004.0,4.081185013353948,0.3740954338797424
10,2005.0,5.608738991919909,0.3740954338797424
10,2006.0,3.4221095281078564,0.3740954338797424
10,2007.0,7.0508847515662545,0.3740954338797424
10,2008.0,5.47625708662023,0.3740954338797424
10,2009.0,4.432750557712876,0.3740954338797424
10,2010.0,5.433219159029845,0.3740954338797424
10,2011.0,12.00628980849251,0.3740954338797424
10,2012.0,7.10758263452007,0.3740954338797424
10,2013.0,6.237233200133795,0.3740954338797424
10,2014.0,8.985818409885862,0.3740954338797424
10,2015.0,11.129457760822124,0.3740954338797424
10,2016.0,7.688902166517233,0.3740954338797424
10,2017.0,9.844335374381563,0.3740954338797424
10,2018.0,9.307155618081637,0.3740954338797424
10,2019.0,8.573977140448077,0.3740954338797424
10,2021.0,9.56568934437407,0.3740954338797424
10,2022.0,7.3295564153496535,0.3740954338797424
10,2023.0,11.886173620190085,0.3740954338797424
11,2003.0,0.5412020831893157,0.5
11,2005.0,0.5116845404498075,0.5
11,2006.0,0.7443213119634241,0.5
11,2008.0,0.642826810332257,0.5
11,2012.0,10.276297277204428,0.5
11,2013.0,3.161937623755209,0.5
11,2014.0,3.161937623755209,0.5
11,2015.0,5.533390841571616,0.5
11,2016.0,7.904844059388022,0.5
11,2017.0,7.1143596534492195,0.5
11,2018.0,7.904844059388022,0.5
11,2019.0,10.015395084262098,0.5
11,2021.0,15.809688118776045,0.5
12,1991.0,4.513801167241749,0.3194247663710089
12,1992.0,3.309883812099934,0.3194247663710089
12,1994.0,5.228114496862738,0.3194247663710089
12,1995.0,3.449243068042369,0.3194247663710089
12,1996.0,8.708130904863133,0.3194247663710089
12,1997.0,5.360899667139292,0.3194247663710089
12,1998.0,3.028498432229746,0.3194247663710089
12,1999.0,2.2481233582438853,0.3194247663710089
12,2000.0,3.209635197271827,0.3194247663710089
12,2001.0,0.813555663280637,0.3194247663710089
12,2002.0,2.149621979038872,0.3194247663710089
12,2003.0,3.4363883282819283,0.3194247663710089
12,2004.0,6.89079811444388,0.3194247663710089
12,2005.0,8.759853696394135,0.3194247663710089
12,2006.0,7.591993441302403,0.3194247663710089
12,2007.0,6.257265303050849,0.3194247663710089
12,2008.0,6.156487415295718,0.3194247663710089
12,2009.0,3.915140660385632,0.3194247663710089
12,2010.0,5.5531944855776265,0.3194247663710089
12,2011.0,7.430873843443932,0.3194247663710089
12,2012.0,9.117258480046326,0.3194247663710089
12,2013.0,8.096994645814322,0.3194247663710089
12,2014.0,4.788684148406735,0.3194247663710089
12,2015.0,4.5221403757027945,0.3194247663710089
12,2016.0,6.923385393698107,0.3194247663710089
12,2017.0,10.866460408582164,0.3194247663710089
12,2018.0,6.520044990544705,0.3194247663710089
12,2019.0,7.412435766880209,0.3194247663710089
12,2021.0,8.63714922460807,0.3194247663710089
12,2022.0,4.912221765991311,0.3194247663710089
12,2023.0,7.755799016408855,0.3194247663710089
13,1991.0,0.5190803590727111,0.33458523577415644
13,1994.0,1.0527614046583058,0.33458523577415644
13,1996.0,1.6192915429216357,0.33458523577415644
13,1997.0,2.064883330564755,0.33458523577415644
13,1998.0,2.4378319597697096,0.33458523577415644
13,1999.0,0.5144925366407642,0.33458523577415644
13,2000.0,0.3644226532441624,0.33458523577415644
13,2002.0,1.7202643552664134,0.33458523577415644
13,2003.0,2.508602389289668,0.33458523577415644
13,2004.0,1.6571343819912403,0.33458523577415644
13,2005.0,1.3295851709784734,0.33458523577415644
13,2006.0,2.419443144987496,0.33458523577415644
13,2007.0,4.44970302825136,0.33458523577415644
13,2008.0,6.059084469124053,0.33458523577415644
13,2009.0,3.5428527060586417,0.33458523577415644
13,2010.0,8.552178657312457,0.33458523577415644
13,2011.0,3.616920472593008,0.33458523577415644
13,2012.0,3.5200003783704354,0.33458523577415644
13,2013.0,6.05917135944307,0.33458523577415644
13,2014.0,4.334248201769739,0.33458523577415644
13,2015.0,3.43318903839084,0.33458523577415644
13,2016.0,1.8099434980552538,0.33458523577415644
13,2017.0,5.6118498367279095,0.33458523577415644
13,2019.0,1.2631006468221384,0.33458523577415644
13,2021.0,1.0472894392604433,0.33458523577415644
13,2022.0,1.073297350801628,0.33458523577415644
13,2023.0,6.366306732751445,0.33458523577415644
14,1991.0,0.652967526838978,0.1669680459144302
14,1992.0,0.1774370303905305,0.1669680459144302
14,1994.0,0.1713213746754683,0.1669680459144302
14,1996.0,0.72507374702129,0.1669680459144302
14,1997.0,1.1937232876425905,0.1669680459144302
14,1998.0,0.9316692000731209,0.1669680459144302
14,2000.0,1.4173560418054119,0.1669680459144302
14,2001.0,1.1785333565380953,0.1669680459144302
14,2002.0,1.0500289498589126,0.1669680459144302
14,2003.0,1.288561993174851,0.1669680459144302
14,2004.0,3.26464683806383,0.1669680459144302
14,2005.0,3.6009153683058908,0.1669680459144302
14,2006.0,3.995895525696295,0.1669680459144302
14,2007.0,4.192971227630597,0.1669680459144302
14,2008.0,4.911821372045936,0.1669680459144302
14,2009.0,5.782001856188097,0.1669680459144302
14,2010.0,6.492450154598959,0.1669680459144302
14,2011.0,4.792523028676928,0.1669680459144302
14,2012.0,4.349246348605656,0.1669680459144302
14,2013.0,3.833246947346905,0.1669680459144302
14,2014.0,3.864355047138539,0.1669680459144302
14,2015.0,3.9405939519646798,0.1669680459144302
14,2016.0,3.393057949664608,0.1669680459144302
14,2017.0,4.982420181761937,0.1669680459144302
14,2018.0,1.3211969045944183,0.1669680459144302
14,2019.0,5.342444327898537,0.1669680459144302
14,2021.0,6.839898099186754,0.1669680459144302
14,2022.0,6.464954583135779,0.1669680459144302
14,2023.0,5.741605712342144,0.1669680459144302
15,1992.0,0.8374011615653718,0.40337017432694583
15,1994.0,0.4121150334195998,0.40337017432694583
15,1995.0,1.0710251836944684,0.40337017432694583
15,1996.0,1.1796923977140261,0.40337017432694583
15,1997.0,5.921102285894243,0.40337017432694583
15,1998.0,0.9937061646468317,0.40337017432694583
15,1999.0,1.7580995990584256,0.40337017432694583
15,2000.0,1.4738799015134154,0.40337017432694583
15,2001.0,0.4082820316741744,0.40337017432694583
15,2002.0,1.0811761962474884,0.40337017432694583
15,2003.0,0.9979598928721942,0.40337017432694583
15,2004.0,2.44185579437271,0.40337017432694583
15,2005.0,4.659529657740556,0.40337017432694583
15,2006.0,2.428999657583804,0.40337017432694583
15,2007.0,0.9082392496011615,0.40337017432694583
15,2008.0,0.4460073850247525,0.40337017432694583
15,2009.0,1.0190834631126677,0.40337017432694583
15,2010.0,0.442256289357107,0.40337017432694583
15,2011.0,1.5092034387836317,0.40337017432694583
15,2012.0,4.390529987819927,0.40337017432694583
15,2013.0,2.2837793934476145,0.40337017432694583
15,2014.0,0.9172296266722542,0.40337017432694583
15,2015.0,1.1728041490799597,0.40337017432694583
15,2016.0,0.8870029299546138,0.40337017432694583
15,2017.0,0.4533010085663973,0.40337017432694583
15,2018.0,1.0028213196314293,0.40337017432694583
15,2019.0,0.9414300686366611,0.40337017432694583
15,2021.0,0.4506411595610354,0.40337017432694583
15,2022.0,3.2406428468511916,0.40337017432694583
15,2023.0,2.4458818021132323,0.40337017432694583
16,1991.0,0.5496812798569801,0.49124759556536596
16,1992.0,1.7497990579438967,0.49124759556536596
16,1994.0,0.5749227200093768,0.49124759556536596
16,1995.0,3.8590822592693486,0.49124759556536596
16,1996.0,3.3766835870015357,0.49124759556536596
16,1997.0,3.0994622564692706,0.49124759556536596
16,1998.0,0.5183978445986458,0.49124759556536596
16,1999.0,1.0401765341248013,0.49124759556536596
16,2002.0,0.7620326868127113,0.49124759556536596
16,2003.0,1.5775038163699409,0.49124759556536596
16,2004.0,1.2668521717875199,0.49124759556536596
16,2005.0,1.337891558803404,0.49124759556536596
16,2006.0,3.205893010756554,0.49124759556536596
16,2007.0,2.5424131599312663,0.49124759556536596
16,2008.0,2.272898288483933,0.49124759556536596
16,2009.0,2.971593088160216,0.49124759556536596
16,2010.0,4.604301793810712,0.49124759556536596
16,2011.0,2.607131900302545,0.49124759556536596
16,2012.0,2.390732439014921,0.49124759556536596
16,2013.0,3.6200554754834213,0.49124759556536596
16,2014.0,2.486572911896335,0.49124759556536596
16,2015.0,13.306285634463388,0.49124759556536596
16,2016.0,5.914055091469981,0.49124759556536596
16,2017.0,8.025519691280177,0.49124759556536596
16,2018.0,2.9675811934230425,0.49124759556536596
16,2019.0,11.72404805638095,0.49124759556536596
16,2021.0,9.811921746336495,0.49124759556536596
16,2022.0,8.881234834073645,0.49124759556536596
16,2023.0,7.655468945302624,0.49124759556536596
17,1991.0,1.5501769114024948,0.11648201207196793
17,1992.0,1.9809078060134429,0.11648201207196793
17,1994.0,1.3977542161704022,0.11648201207196793
17,1995.0,0.6754405668442585,0.11648201207196793
17,1996.0,3.963972260328284,0.11648201207196793
17,1997.0,3.759766643824151,0.11648201207196793
17,1998.0,1.4836763335323668,0.11648201207196793
17,1999.0,1.6517884546947224,0.11648201207196793
17,2000.0,0.8923417547651106,0.11648201207196793
17,2001.0,0.123975767459241,0.11648201207196793
17,2002.0,3.183771047292424,0.11648201207196793
17,2003.0,3.601685728953612,0.11648201207196793
17,2004.0,2.6305970383390003,0.11648201207196793
17,2005.0,3.9941361984544885,0.11648201207196793
17,2006.0,2.9204214642515622,0.11648201207196793
17,2007.0,2.4816657041627943,0.11648201207196793
17,2008.0,3.0072133079133527,0.11648201207196793
17,2009.0,2.3305291722748662,0.11648201207196793
17,2010.0,5.193908671477,0.11648201207196793
17,2011.0,6.0619793356636205,0.11648201207196793
17,2012.0,5.920599834670465,0.11648201207196793
17,2013.0,5.158034350700503,0.11648201207196793
17,2014.0,4.841330765623096,0.11648201207196793
17,2015.0,6.166513492005033,0.11648201207196793
17,2016.0,5.991948265931501,0.11648201207196793
17,2017.0,4.506242705586889,0.11648201207196793
17,2018.0,3.6023643699767556,0.11648201207196793
17,2019.0,8.114404693090963,0.11648201207196793
17,2021.0,4.947027318158035,0.11648201207196793
17,2022.0,4.044955584925981,0.11648201207196793
17,2023.0,7.118826572986905,0.11648201207196793
18,1991.0,8.415991090676009,0.3850446938600928
18,1992.0,8.224263976198262,0.3850446938600928
18,1994.0,6.780845936027744,0.3850446938600928
18,1995.0,1.3573415463429779,0.3850446938600928
18,1996.0,2.460299740129403,0.3850446938600928
18,1997.0,1.2510245092721828,0.3850446938600928
18,1998.0,0.398020176956698,0.3850446938600928
18,1999.0,2.5643801937282062,0.3850446938600928
18,2001.0,1.1918377584508713,0.3850446938600928
18,2002.0,2.559519972225525,0.3850446938600928
18,2003.0,3.019648415522631,0.3850446938600928
18,2004.0,5.609262836144574,0.3850446938600928
18,2005.0,6.202862236218182,0.3850446938600928
18,2006.0,2.813799258805588,0.3850446938600928
18,2007.0,3.284370713301044,0.3850446938600928
18,2008.0,5.955219369764531,0.3850446938600928
18,2009.0,4.345919511720112,0.3850446938600928
18,2010.0,2.6826232867287834,0.3850446938600928
18,2011.0,5.396793832108701,0.3850446938600928
18,2012.0,3.174350013008643,0.3850446938600928
18,2013.0,1.737801051967697,0.3850446938600928
18,2014.0,4.408974656663444,0.3850446938600928
18,2015.0,9.460260421123262,0.3850446938600928
18,2016.0,4.433502680577618,0.3850446938600928
18,2017.0,3.811245808383882,0.3850446938600928
18,2018.0,2.3682404891869773,0.3850446938600928
18,2019.0,5.001843856536958,0.3850446938600928
18,2021.0,1.6875104298233776,0.3850446938600928
18,2022.0,3.4869382335393313,0.3850446938600928
18,2023.0,5.533567023783942,0.3850446938600928
19,1991.0,4.471424310603528,0.36723641895980363
19,1992.0,2.3793097467266096,0.36723641895980363
19,1994.0,1.6128805669864497,0.36723641895980363
19,1995.0,0.8058302322504995,0.36723641895980363
19,1996.0,3.177050964387332,0.36723641895980363
19,1997.0,4.511826485145455,0.36723641895980363
19,1998.0,1.686959044160726,0.36723641895980363
19,1999.0,4.132504979100243,0.36723641895980363
19,2000.0,1.556699087598105,0.36723641895980363
19,2001.0,1.170475647640711,0.36723641895980363
19,2002.0,2.1965848653983886,0.36723641895980363
19,2003.0,5.147652931258469,0.36723641895980363
19,2004.0,4.564305356854269,0.36723641895980363
19,2005.0,4.1552022362356,0.36723641895980363
19,2006.0,5.28702664246308,0.36723641895980363
19,2007.0,4.719858217494712,0.36723641895980363
19,2008.0,7.091060065035064,0.36723641895980363
19,2009.0,3.6788646577320203,0.36723641895980363
19,2010.0,3.8331946382120954,0.36723641895980363
19,2011.0,4.3239216541170435,0.36723641895980363
19,2012.0,2.7112037131872624,0.36723641895980363
19,2013.0,3.351010434543346,0.36723641895980363
19,2014.0,4.069463411700632,0.36723641895980363
19,2015.0,2.300640326387274,0.36723641895980363
19,2016.0,2.687653038444556,0.36723641895980363
19,2017.0,1.697013006810749,0.36723641895980363
19,2018.0,1.6043472963451115,0.36723641895980363
19,2019.0,5.933969209722471,0.36723641895980363
19,2021.0,1.756097599681946,0.36723641895980363
19,2022.0,3.5652330443808946,0.36723641895980363
19,2023.0,4.598050752067573,0.36723641895980363
